                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                           DualGap                                     0                                        0.001001        0.001            0                                               0            -0.188679                    0                                               0              0                    0                                               0                                               0                                               0
tln4                       JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7                  NaN                                         44124.3                                         44124.3                                         44127.6
                           TerminationStatus                           0                                               0            0            1                                               0                    0                    0                                               0              0                  NaN                                               0                                               0                                               0
                           PrimalBound                               8.8                                             8.3          8.3          8.6                                             8.3                  9.3                  8.3                                             8.3            8.3                  NaN                                             8.3                                             8.3                                             8.3
                           DualBound                                 9.4                                          8.2917      8.29171      7.71083                                         8.29253                  9.3                  8.3                                             8.3            8.3                  NaN                                             8.3                                             8.3                                             8.3
                           SolverTime                              0.938                                               1          0.5      900.037                                         104.809                0.624                0.047                                           1.206           1.66                  NaN                                         1.83409                                         54.3832                                        0.102172
                           NumberOfIterations                         70                                               4            0      2251034                                         1898621                 6748                 1492                                           47654          32789                  NaN                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                  NaN                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                              20           32       108885                                          240501                  NaN                  249                                               0           3072                  NaN                                               0                                          489184                                             284
                           Fail                                    False                                           False        False        False                                           False                False                False                                           False          False                 True                                           False                                           False                                           False
                           FailReason                                                                                                                                                                                                                                                                                   No data.                                                                                                                                                
                           Gap                                -0.0681818                                        0.001001        0.001     0.115314                                     0.000900771                    0                    0                                               0              0                  NaN                                               0                                               0                                               0
                           PrimalGap                            0.060241                                               0            0    0.0361446                                               0             0.120482                    0                                               0              0                  inf                                               0                                               0                                               0
                           DualGap                              -0.13253                                        0.001001        0.001    0.0764077                                     0.000900771            -0.120482                    0                                               0              0                  inf                                               0                                               0                                               0
tln5                       JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7                  NaN                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               0            0            1                                               1                    8                    0                                               1              0                  NaN                                               1                                               3                                               0
                           PrimalBound                              10.6                                            10.3         10.3         10.7                                            10.6                  inf                 10.3                                            10.3           10.3                  NaN                                            10.3                                            10.3                                            10.3
                           DualBound                                10.8                                         10.2897      10.2897        9.796                                         6.14222                 12.3                 10.3                                             7.6           10.3                  NaN                                               0                                               0                                            10.3
                           SolverTime                              7.763                                               2         0.58      900.077                                         904.763                 1.06                0.091                                         900.036         60.877                  NaN                                         900.012                                         268.652                                        0.310637
                           NumberOfIterations                        120                                               4            0      1999596                                         8849135                34411                 4763                                        41802185         914193                  NaN                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                  NaN                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                              30           32        78361                                          741233                  NaN                  738                                               0          57872                  NaN                                               0                                         2123605                                            3683
                           Fail                                    False                                           False        False        False                                           False                 True                False                                           False          False                 True                                           False                                           False                                           False
                           FailReason                                                                                                                                                               Termstatus is other                                                                                                 No data.                                                                                                                                                
                           Gap                                -0.0188679                                        0.001001        0.001    0.0922826                                         0.72576                  inf                    0                                        0.355263              0                  NaN                                             inf                                             inf                                               0
                           PrimalGap                           0.0291262                                               0            0     0.038835                                       0.0291262                  inf                    0                                               0              0                  inf                                               0                                               0                                               0
                           DualGap                            -0.0485437                                        0.001001        0.001    0.0514496                                        0.676918            -0.194175                    0                                        0.355263              0                  inf                                             inf                                             inf                                               0
tln6                       JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7                  NaN                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               0            0            1                                               1                    8                    0                                               1              1                  NaN                                               1                                               3                                               0
                           PrimalBound                              15.6                                            15.3         15.3         15.5                                            15.6                  inf                 15.3                                            15.3           15.3                  NaN                                            15.3                                            15.3                                            15.3
                           DualBound                                15.8                                         15.2847         15.3         14.8                                         7.83716                 20.3                 15.3                                            11.4         7.6569                  NaN                                               0                                               0                                            15.3
                           SolverTime                             27.324                                           1.001         3.39      900.052                                         905.018                1.222                0.129                                         900.035        900.321                  NaN                                         900.038                                         262.239                                         2.48828
                           NumberOfIterations                        139                                               4            0      1705419                                        10682232                12770                 7444                                        44796610        2767757                  NaN                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                  NaN                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                               9          361        53499                                          598185                  NaN                  619                                               0          58396                  NaN                                               0                                         1612453                                           29289
                           Fail                                    False                                           False        False        False                                           False                 True                False                                           False          False                 True                                           False                                           False                                           False
                           FailReason                                                                                                                                                               Termstatus is other                                                                                                 No data.                                                                                                                                                
                           Gap                                -0.0128205                                        0.001001            0    0.0472973                                        0.990518                  inf                    0                                        0.342105       0.998199                  NaN                                             inf                                             inf                                               0
                           PrimalGap                           0.0196078                                               0            0    0.0130719                                       0.0196078                  inf                    0                                               0              0                  inf                                               0                                               0                                               0
                           DualGap                            -0.0326797                                        0.001001            0    0.0337838                                        0.952239            -0.326797                    0                                        0.342105       0.998199                  inf                                             inf                                             inf                                               0
tln7                       JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7                  NaN                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               0            1            1                                               1                    8                    1                                               1              1                  NaN                                               1                                               3                                               0
                           PrimalBound                              15.7                                              15           15          inf                                            17.6                  inf                   15                                            16.2             16                  NaN                                              15                                            15.5                                              15
                           DualBound                                  16                                          14.985         14.7      13.6925                                         4.91994                 23.3                 14.7                                             7.3          3.064                  NaN                                               0                                               0                                              15
                           SolverTime                             361.04                                             840          900      900.051                                         904.446                1.668              900.505                                         900.019        900.209                  NaN                                          900.03                                         267.775                                          33.584
                           NumberOfIterations                        133                                               4            0      1418041                                         7814006                29525             88058532                                        57493359        2329900                  NaN                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                  NaN                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                             495        54659        28269                                          418524                  NaN              4491804                                               0          85366                  NaN                                               0                                         1059682                                          418940
                           Fail                                    False                                           False        False        False                                           False                 True                False                                           False          False                 True                                           False                                           False                                           False
                           FailReason                                                                                                                                                               Termstatus is other                                                                                                 No data.                                                                                                                                                
                           Gap                                -0.0191083                                        0.001001    0.0204082          inf                                         2.57728                  inf            0.0204082                                         1.21918        4.22193                  NaN                                             inf                                             inf                                               0
                           PrimalGap                                 NaN                                             NaN          NaN          NaN                                             NaN                  NaN                  NaN                                             NaN            NaN                  NaN                                             NaN                                             NaN                                             NaN
                           DualGap                                   NaN                                             NaN          NaN          NaN                                             NaN                  NaN                  NaN                                             NaN            NaN                  NaN                                             NaN                                             NaN                                             NaN
tloss                      JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7              43857.3                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               0            0            0                                               0                    8                    0                                               0              0                    0                                               0                                               0                                               0
                           PrimalBound                                17                                            16.3         16.3         16.3                                            16.3                  inf                 16.3                                            16.3           16.3                 16.3                                            16.3                                            16.3                                            16.3
                           DualBound                                  17                                         16.2837         16.3         16.3                                            16.3                 16.3                 16.3                                            16.3           16.3                 16.3                                            16.3                                            16.3                                            16.3
                           SolverTime                               0.79                                           0.001         1.32        7.401                                           3.438                0.392                0.055                                           0.195          0.144                0.441                                        0.117522                                        0.765368                                       0.0987511
                           NumberOfIterations                         47                                               4            0         7971                                           46376                 1368                   87                                            3831           2903                 1809                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                    0                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                               1          216          222                                            2074                  NaN                    1                                               0             67                  281                                               0                                              28                                               1
                           Fail                                    False                                           False        False        False                                           False                 True                False                                           False          False                False                                           False                                           False                                           False
                           FailReason                                                                                                                                                               Termstatus is other                                                                                                                                                                                                                                                         
                           Gap                                         0                                        0.001001            0            0                                               0                  inf                    0                                               0              0                    0                                               0                                               0                                               0
                           PrimalGap                           0.0429448                                               0            0            0                                               0                  inf                    0                                               0              0                    0                                               0                                               0                                               0
                           DualGap                            -0.0429448                                        0.001001            0            0                                               0                    0                    0                                               0              0                    0                                               0                                               0                                               0
tltr                       JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6              43902.4                                         43854.1        43846.7              43857.3                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           8                                               0            0            0                                               0                    8                    0                                               0              0                    0                                               0                                               0                                               0
                           PrimalBound                           48.0667                                         48.0667      48.0667      48.0667                                         48.0667                  inf              48.0667                                         48.0667        48.0667                  inf                                         48.0667                                         48.0667                                         48.0667
                           DualBound                             48.0667                                         48.0186      48.0186      48.0667                                         48.0667               867.43              48.0667                                         48.0667        48.0667                  inf                                         48.0667                                         48.0667                                         48.0667
                           SolverTime                              0.315                                               0         0.08        4.701                                           1.977                0.409                 0.07                                           0.102          0.114                0.154                                       0.0895416                                         1.06656                                       0.0828904
                           NumberOfIterations                         20                                               4            0         4201                                           20680                 1933                  821                                            1666           2197                   41                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                    0                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                               2            1           98                                            4084                  NaN                   21                                               0              1                    4                                               0                                              60                                              26
                           Fail                                     True                                           False        False        False                                           False                 True                False                                           False          False                False                                           False                                           False                                           False
                           FailReason                Termstatus is other                                                                                                                            Termstatus is other                                                                                                                                                                                                                                                         
                           Gap                                         0                                        0.001001        0.001            0                                               0                  inf                    0                                               0              0                    0                                               0                                               0                                               0
                           PrimalGap                        -6.93474e-11                                    -6.93474e-11 -6.93474e-11 -6.93474e-11                                    -6.93474e-11                  inf         -6.93474e-11                                    -6.93474e-11   -6.93474e-11                  inf                                    -6.93481e-11                                    -6.93481e-11                                    -6.93481e-11
                           DualGap                           6.93474e-11                                        0.001001        0.001  6.93474e-11                                     6.93474e-11             -17.0464          6.93474e-11                                     6.93474e-11    6.93474e-11                  inf                                     6.93481e-11                                     6.93481e-11                                     6.93481e-11
tspn05                     JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6                  NaN                                         43854.1        43846.7              43857.3                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               1            0            0                                               0                    0                  NaN                                               1              0                    0                                               0                                               0                                               0
                           PrimalBound                           191.255                                         191.255      191.255      191.255                                         191.246              191.255                  NaN                                         191.255        191.255              191.255                                         191.255                                         191.255                                         191.255
                           DualBound                             198.039                                         190.546      191.064      191.255                                         191.067              191.255                  NaN                                          190.45        191.064              191.255                                               0                                               0                                               0
                           SolverTime                              0.638                                         900.001         0.17        0.027                                           8.826                0.003                  NaN                                          900.03         24.283                 0.15                                        0.171306                                         1.15062                                        0.253298
                           NumberOfIterations                        122                                               4            0            0                                          189647                   48                  NaN                                        31419384         861536                   48                                               0                                               0                                               0
                           NumberOfDomainViolations                    0                                               0            0            0                                               0                    0                  NaN                                             NaN              0                    0                                               0                                               0                                               0
                           NumberOfNodes                             NaN                                            2095            3            0                                            4201                  NaN                  NaN                                          224350          23281                    0                                               0                                               0                                               2
                           Fail                                    False                                           False        False        False                                           False                False                 True                                           False          False                False                                           False                                           False                                           False
                           FailReason                                                                                                                                                                                               No data.                                                                                                                                                                                                                                    
                           Gap                                -0.0354685                                      0.00372395        0.001            0                                     0.000937979                    0                  NaN                                      0.00422975    0.000999298                    0                                             inf                                             inf                                             inf
                           PrimalGap                                 NaN                                             NaN          NaN          NaN                                             NaN                  NaN                  NaN                                             NaN            NaN                  NaN                                             NaN                                             NaN                                             NaN
                           DualGap                                   NaN                                             NaN          NaN          NaN                                             NaN                  NaN                  NaN                                             NaN            NaN                  NaN                                             NaN                                             NaN                                             NaN
tspn08                     JulianDate                            43838.4                                         43849.8      43839.6      43841.5                                         43843.3              43835.6                  NaN                                         43854.1        43846.7              43857.3                                         44124.4                                         44124.4                                         44127.6
                           TerminationStatus                           0                                               1            0            0                                               1                    0                  NaN                                               1              1                    0                                               0                                               0                                               0
                           PrimalBound                           290.567                                         290.567      290.567      290.567                                         290.566              290.567                  NaN                                         290.567        290.567              290.567                                         290.567                                         290.567                                         290.567
                           DualBound                             290.556                                         263.537      290.277      290.567                                         276.365              290.567                  NaN                                         259.622        275.528              290.567                                               0                                               0                                               0
                           SolverTime                              2.351                                         900.001         2.69         0.02                                          901.57                 0.01                  NaN                                         900.071        900.002                0.155                                         5.70271                                         9.23346                                        0.224202
