                       Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                      NumberOfIterations                            0                    557                                              24                      4                                                  0        16736            0                                             410                                            1164                                               0                                             442                                           26727                                               0                                               0                                                NaN                                             NaN                                            2341                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                 5                    NaN                                             NaN                      1                                                 35          237           13                                              62                                             316                                               0                                              20                                             759                                               0                                               0                                                NaN                                             NaN                                              25                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                            True                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                           No data.                                                                                                
                      Gap                                  0.00325728                      0                                               0             0.00325764                                         -1.955e-08            0            0                                      0.00133828                                               0                                               0                                      0.00133828                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalGap                                     0                      0                                               0                      0                                                  0 -3.24671e-09            0                                               0                                               0                                               0                                               0                                             inf                                               0                                               0                                       -2.43311e-08                                             inf                                               0                                               0
                      DualGap                              0.00325728                      0                                               0             0.00325764                                         -1.955e-08  3.24671e-09            0                                      0.00133828                                               0                                               0                                      0.00133828                                             inf                                               0                                               0                                        2.43311e-08                                             inf                                               0                                               0
smallinvSNPr5b050-055 JulianDate                              43203.9                43249.2                                         43248.8                43249.2                                            43249.2      43249.3        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43249.4                                               0                                               0                                              43203                                             NaN                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalBound                             1.67257                1.67257                                         1.67257                1.67257                                            1.67257      1.67257      1.67257                                         1.67257                                         1.67257                                         1.67257                                         1.67257                                               0                                         1.67257                                         1.67257                                            1.67257                                             NaN                                         1.67257                                         1.67257
                      DualBound                                1.6709                1.67257                                         1.67257                1.67089                                            1.67091      1.67257      1.67257                                           1.671                                         1.67257                                         1.67257                                         1.67257                                               0                                         1.67257                                         1.67257                                            1.67257                                             NaN                                         1.67257                                         1.67257
                      SolverTime                                41.28                  0.157                                           0.355                323.142                                              1.785       64.595      2.54226                                           0.514                                           4.147                                           0.117                                           3.797                                          86.857                                        0.353874                                         2.31923                                           0.578689                                             NaN                                           0.058                                            0.03
                      NumberOfIterations                            0                     99                                              29                      4                                                  0       211634            0                                             590                                             623                                               0                                            1374                                           40736                                               0                                               0                                                NaN                                             NaN                                             929                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                 5                    NaN                                             NaN                      2                                                 67         5133            0                                             100                                             186                                               0                                              42                                             611                                               0                                               0                                                NaN                                             NaN                                              37                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                            True                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                           No data.                                                                                                
                      Gap                                       0.001                      0                                               0               0.001001                                         0.00099011            0            0                                     0.000937582                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalGap                                     0                      0                                               0                      0                                                  0 -5.97884e-10            0                                               0                                               0                                               0                                               0                                             inf                                               0                                               0                                        -4.4806e-09                                             inf                                               0                                               0
                      DualGap                                   0.001                      0                                               0               0.001001                                         0.00099011  5.97884e-10            0                                     0.000937582                                               0                                               0                                               0                                             inf                                               0                                               0                                         4.4806e-09                                             inf                                               0                                               0
smallinvSNPr5b100-110 JulianDate                              43203.9                43249.2                                         43248.8                43249.2                                            43249.2      43249.3        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43249.4                                               0                                               0                                              43203                                             NaN                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalBound                              6.6369                 6.6369                                          6.6369                 6.6369                                             6.6369       6.6369       6.6369                                          6.6369                                          6.6369                                          6.6369                                          6.6369                                               0                                          6.6369                                          6.6369                                             6.6369                                             NaN                                          6.6369                                          6.6369
                      DualBound                               6.63027                 6.6369                                          6.6369                6.63026                                            6.63051       6.6369       6.6369                                          6.6304                                          6.6369                                          6.6369                                          6.6369                                               0                                          6.6369                                          6.6369                                             6.6369                                             NaN                                          6.6369                                          6.6369
                      SolverTime                                51.43                  0.297                                           0.515                396.233                                              3.079       47.241      2.56552                                           0.995                                           4.347                                           0.178                                           7.971                                         152.012                                          0.3607                                         5.24247                                           0.780179                                             NaN                                           0.239                                            0.05
                      NumberOfIterations                            0                    453                                              35                      4                                                  0       148699            0                                            1305                                             687                                               0                                            3143                                           81718                                               0                                               0                                                NaN                                             NaN                                            1716                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                19                    NaN                                             NaN                      7                                                163         2920            0                                             242                                             219                                               0                                             134                                             985                                               0                                               0                                                NaN                                             NaN                                              98                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                            True                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                           No data.                                                                                                
                      Gap                                       0.001                      0                                               0               0.001001                                        0.000964257            0            0                                     0.000979706                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalGap                                     0                      0                                               0                      0                                                  0 -1.50673e-10            0                                               0                                               0                                               0                                               0                                             inf                                               0                                               0                                       -1.12916e-09                                             inf                                               0                                               0
                      DualGap                                   0.001                      0                                               0               0.001001                                        0.000964257  1.50673e-10            0                                     0.000979706                                               0                                               0                                               0                                             inf                                               0                                               0                                        1.12916e-09                                             inf                                               0                                               0
smallinvSNPr5b150-165 JulianDate                              43203.9                43249.2                                         43248.8                43249.2                                            43249.2      43249.3        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43249.5                                               0                                               0                                              43203                                             NaN                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalBound                             14.8855                14.8804                                         14.8804                14.8858                                            14.8855      14.8804      14.8804                                         14.8855                                         14.8804                                         14.8804                                         14.8804                                               0                                         14.8804                                         14.8804                                            14.8804                                             NaN                                         14.8804                                         14.8804
                      DualBound                               14.8706                14.8804                                         14.8804                14.8709                                            14.8721      14.8804      14.8804                                         14.8715                                         14.8804                                         14.8804                                         14.8777                                               0                                         14.8804                                         14.8804                                            14.8804                                             NaN                                         14.8683                                         14.8804
                      SolverTime                                 73.3                   0.64                                           0.481                499.925                                              2.006       277.03      3.40343                                           1.061                                           4.346                                           0.303                                           6.802                                         150.515                                        0.462391                                         3.67465                                            1.24835                                             NaN                                             0.1                                            0.06
                      NumberOfIterations                            0                    338                                              31                      4                                                  0       946918            0                                            1213                                             658                                               1                                            3146                                           84592                                               0                                               0                                                NaN                                             NaN                                            1770                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                 7                    NaN                                             NaN                     13                                                107        17096           26                                             228                                             264                                               0                                             141                                             999                                               0                                               0                                                NaN                                             NaN                                              47                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                            True                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                           No data.                                                                                                
                      Gap                                       0.001                      0                                               0             0.00100105                                         0.00090004            0            0                                     0.000939538                                               0                                               0                                      0.00017769                                               0                                               0                                               0                                                  0                                             NaN                                     0.000810655                                               0
                      PrimalGap                           0.000343206             2.6881e-10                                      2.6881e-10            0.000365127                                        0.000343206  2.01608e-10   2.6881e-10                                     0.000343206                                     2.62762e-10                                     2.62762e-10                                     2.62762e-10                                             inf                                      2.6881e-10                                      2.6881e-10                                       -2.34812e-10                                             inf                                      2.6881e-10                                      2.6881e-10
                      DualGap                             0.000656569            -2.6881e-10                                     -2.6881e-10            0.000635693                                        0.000556643 -2.01608e-10  -2.6881e-10                                     0.000596128                                    -2.62762e-10                                    -2.62762e-10                                      0.00017769                                             inf                                     -2.6881e-10                                     -2.6881e-10                                        2.34812e-10                                             inf                                     0.000810655                                     -2.6881e-10
smallinvSNPr5b200-220 JulianDate                              43203.9                43249.2                                         43248.8                43249.2                                            43249.2      43249.3        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43249.5                                               0                                               0                                              43203                                             NaN                                         43242.2                                             NaN
                      TerminationStatus                             1                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                             NaN                                               0                                               0
                      PrimalBound                             26.2652                26.2652                                         26.2652                26.2652                                            26.2652      26.2652      26.2652                                         26.2652                                         26.2652                                         26.2652                                         26.2652                                               0                                         26.2652                                         26.2652                                            26.2652                                             NaN                                         26.2652                                         26.2652
                      DualBound                               4.29954                26.2652                                         26.2652                26.2389                                            26.2555      26.2652      26.2652                                         26.2544                                         26.2649                                         26.2652                                         26.2536                                               0                                         26.2652                                         26.2652                                            26.2652                                             NaN                                         26.2479                                         26.2652
                      SolverTime                               900.06                  0.598                                           0.419                105.979                                              0.506      156.288      2.56711                                           0.301                                           0.505                                           0.143                                            1.15                                         145.479                                        0.315044                                         1.93569                                           0.656706                                             NaN                                            0.03                                            0.05
                      NumberOfIterations                            0                    694                                              31                      4                                                  0       436116            0                                             257                                             418                                               1                                             277                                           62070                                               0                                               0                                                NaN                                             NaN                                             363                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                              2204                    NaN                                             NaN                      8                                                 27         8790            0                                              41                                             126                                               0                                              20                                             955                                               0                                               0                                                NaN                                             NaN                                              12                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                            True                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                           No data.                                                                                                
                      Gap                                     5.10884                      0                                               0             0.00100101                                        0.000371736            0            0                                     0.000410689                                     1.34468e-05                                               0                                     0.000443423                                               0                                               0                                               0                                                  0                                             NaN                                     0.000661011                                               0
                      PrimalGap                           1.52293e-10            1.52293e-10                                     1.52293e-10            1.52293e-10                                        1.52293e-10   1.1422e-10  1.52293e-10                                     1.52293e-10                                     1.48866e-10                                     1.48866e-10                                     1.48866e-10                                             inf                                     1.52293e-10                                     1.52293e-10                                       -1.33031e-10                                             inf                                     1.52293e-10                                     1.52293e-10
