                        Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                            True        False                                           False                                           False                                            True                                            True                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                          Dual bound contradicts best known primal bound                                                                                                               Dual bound contradicts best known primal bound  Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                  
                       Gap                                                          1.16967e-07                                     0.000963367     0.697483     0.001001                                     0.000188783                                     0.000199911                                     1.74073e-11                                               0            0                                     0.000623523                                    -1.23921e-09                                               0                                               0                                               0                                     0.000304161         -3.01861e-08                                    -2.45676e-08                                               0  2.85562e-05                                     0.000271282
                       PrimalGap                                                    1.92794e-11                                     0.000851921   0.00099092  1.93022e-11                                    -2.74608e-10                                    -2.09505e-10                                    -2.09505e-10                                             inf  1.93022e-11                                    -2.83146e-10                                    -2.38601e-10                                         1.63435                                      0.00114277                                    -3.05207e-09                                    -1.99848e-11         -2.45586e-08                                     -2.4667e-08                                    -1.57088e-10 -1.27093e-07                                     1.93005e-11
                       DualGap                                                      1.16948e-07                                     0.000111351     0.695802     0.001001                                     0.000188783                                     0.000199911                                     2.26912e-10                                             inf -1.93022e-11                                     0.000623523                                    -1.00061e-09                                        -1.63435                                     -0.00114277                                     3.05207e-09                                     0.000304161         -5.62743e-09                                     9.93669e-11                                     1.57088e-10  2.86833e-05                                     0.000271282
syn20m03h              JulianDate                                                       43394.4                                             NaN      43360.9      43383.2                                         43363.4                                         43362.3                                         43361.4                                           43405      43359.5                                         43366.6                                         43389.8                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                           43368        43359                                         43382.2
                       TerminationStatus                                                      0                                               0            1            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                      2646.95                                         2646.95      2635.14      2646.95                                         2646.95                                         2646.95                                         2646.95                                         2590.53      2646.95                                         2646.95                                         2646.95                                         2646.95                                         2646.95                                         2644.95                                         2646.95              2646.95                                         2646.95                                         2646.95      2646.95                                         2645.22
                       DualBound                                                        2646.95                                         2647.02      5085.11       2649.6                                         2647.95                                         2646.96                                         2646.95                                         2590.53      2646.95                                         2648.86                                         2647.95                                         2646.95                                         2647.35                                         2647.35                                         2647.35              2646.95                                            2647                                         2647.28      2646.96                                         2646.96
                       SolverTime                                                         2.127                                            0.08      900.045        1.739                                           2.457                                           0.942                                           0.076                                          62.978        0.515                                           0.129                                           0.471                                         4.93543                                           0.492                                        0.397308                                        0.055984                 1.17                                         1.20321                                           0.501        0.158                                         0.29975
                       NumberOfIterations                                                    96                                               0            4            0                                             399                                              83                                              19                                           91801         1879                                               0                                               0                                             NaN                                            1519                                               0                                               0                    0                                             NaN                                             846         1853                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN         2121            1                                              12                                               0                                               0                                            4174          NaN                                              12                                              20                                             NaN                                               0                                               0                                               0                  NaN                                             NaN                                              14            1                                               0
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                            True        False                                           False                                           False                                           False                                           False                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                          Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
                       Gap                                                          2.57318e-07                                     2.74599e-05     0.929729     0.001001                                     0.000377793                                     1.40778e-06                                    -1.02345e-11                                               0            0                                       0.0007218                                     0.000377791                                               0                                     0.000153204                                     0.000908382                                      0.00015211          2.06804e-08                                     1.95048e-05                                     0.000124963  4.70627e-06                                     0.000658915
                       PrimalGap                                                    -3.4368e-11                                               0   0.00448122 -3.29663e-11                                     -3.0273e-10                                    -3.02711e-10                                    -3.02711e-10                                       0.0217802 -3.95625e-11                                    -5.80506e-10                                    -1.10836e-09                                     -3.2959e-08                                     1.31922e-06                                     0.000756157                                    -4.91385e-11         -1.08238e-08                                    -2.60213e-08                                    -1.49723e-10 -2.75699e-07                                     0.000655411
                       DualGap                                                      2.57352e-07                                     2.74599e-05      0.92112     0.001001                                     0.000377794                                     1.40809e-06                                     2.92476e-10                                      -0.0217802  3.95625e-11                                       0.0007218                                     0.000377793                                      3.2959e-08                                     0.000151885                                      0.00015211                                      0.00015211          3.15042e-08                                     1.95308e-05                                     0.000124964  4.98197e-06                                     3.50129e-06
syn20m04h              JulianDate                                                       43394.4                                             NaN      43360.9      43383.2                                         43363.4                                         43362.3                                         43361.4                                           43405      43359.5                                         43366.7                                         43389.8                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                           43368        43359                                         43382.2
                       TerminationStatus                                                      0                                               0            1            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                      3532.74                                         3532.74      3484.01      3532.74                                         3532.74                                         3532.74                                         3532.74                                          3456.7      3529.74                                         3532.74                                         3532.74                                         3532.74                                         3389.23                                         3532.74                                         3532.74              3532.74                                         3532.74                                         3532.74      3532.75                                         3532.74
                       DualBound                                                        3532.75                                         3532.82      7952.06      3536.28                                         3533.74                                         3532.75                                         3532.74                                          3456.7      3529.74                                         3534.66                                         3533.74                                         3532.74                                         3389.23                                         3533.15                                         3533.15              3532.74                                         3533.06                                         3534.24      3532.83                                         3532.76
                       SolverTime                                                         2.673                                            0.17      900.054        2.942                                           4.943                                           1.356                                           0.104                                         224.044        1.035                                           0.249                                            0.81                                           10.09                                           0.189                                        0.731496                                        0.084871                 3.73                                         1.12521                                           0.848        0.233                                        0.552129
                       NumberOfIterations                                                   113                                               0            4            0                                             607                                              83                                              24                                          472310         3913                                               0                                               0                                             NaN                                             480                                               0                                               0                    0                                             NaN                                            1304         2364                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN         1852            3                                              16                                               0                                               0                                            9834          NaN                                              10                                              20                                             NaN                                               0                                               0                                               0                  NaN                                             NaN                                              17            1                                               0
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                            True        False                                           False                                           False                                           False                                            True                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                          Dual bound contradicts best known primal bound                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                  
                       Gap                                                          2.03846e-07                                     2.05747e-05      1.28245     0.001001                                     0.000283066                                     1.08304e-06                                    -1.13878e-11                                               0            0                                     0.000540817                                     0.000283065                                               0                                               0                                      0.00011397                                      0.00011397         -4.76966e-09                                     9.01749e-05                                     0.000424599  2.47816e-05                                     3.24161e-06
                       PrimalGap                                                   -9.42892e-11                                               0    0.0139881 -9.44846e-11                                    -3.66675e-10                                    -3.67991e-10                                    -3.67991e-10                                       0.0219994   0.00084992                                    -6.29496e-10                                    -1.40698e-09                                     -3.3804e-08                                       0.0423456                                    -1.85985e-10                                    -1.06406e-10         -2.60166e-08                                    -2.63427e-08                                    -1.81771e-10 -2.30202e-07                                    -9.42887e-11
                       DualGap                                                       2.0394e-07                                     2.05747e-05      1.25096     0.001001                                     0.000283067                                     1.08341e-06                                     3.56604e-10                                      -0.0219994  -0.00084992                                     0.000540818                                     0.000283066                                      3.3804e-08                                      -0.0423456                                      0.00011397                                      0.00011397          2.12469e-08                                     9.02013e-05                                     0.000424599  2.50118e-05                                      3.2417e-06
syn30h                 JulianDate                                                       43394.4                                             NaN      43360.9      43383.2                                         43363.4                                         43362.3                                         43361.4                                           43405      43359.5                                         43366.7                                         43389.8                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                           43368        43359                                         43382.2
                       TerminationStatus                                                      0                                               0            1            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                       138.16                                          138.16      120.331       138.16                                          138.16                                          138.16                                          138.16                                         113.422       138.16                                          138.16                                          138.16                                          138.16                                         111.867                                          138.16                                          138.16               138.16                                          138.16                                          138.16       138.16                                          138.16
                       DualBound                                                         138.16                                         138.176       616.03      138.298                                          138.16                                          138.16                                          138.16                                         113.422       138.16                                          138.16                                          138.16                                          138.16                                         111.867                                          138.16                                          138.16               138.16                                          138.16                                          138.16      138.258                                          138.27
                       SolverTime                                                         2.222                                            0.04      900.041        0.549                                           0.471                                          10.937                                           0.084                                           7.901        0.206                                           0.108                                           0.087                                         1.11255                                           0.445                                        0.052816                                        0.029576                 0.75                                         1.24611                                           0.208        0.453                                        0.304224
                       NumberOfIterations                                                   104                                               0            4            0                                             195                                             172                                               8                                            8925          946                                               0                                               0                                             NaN                                            3433                                               0                                               0                    0                                             NaN                                             287         1468                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN         8561            7                                               6                                               4                                               0                                             646          NaN                                              38                                               7                                             NaN                                               0                                               0                                               0                  NaN                                             NaN                                               6            1                                               3
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                            True        False                                           False                                           False                                           False                                            True                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                          Dual bound contradicts best known primal bound                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                  
                       Gap                                                          2.89892e-06                                     0.000118581      4.11948     0.001001                                     1.01598e-07                                    -9.12205e-11                                    -9.12205e-11                                               0            0                                    -8.45036e-10                                     1.03863e-07                                               0                                               0                                               0                                               0         -2.03098e-08                                    -1.82877e-07                                               0  0.000710221                                     0.000798375
                       PrimalGap                                                    2.74986e-10                                     2.74971e-10     0.148169 -9.63175e-09                                    -1.96994e-09                                     -1.7628e-09                                     -1.7628e-09                                        0.218101  2.74986e-10                                    -6.60626e-10                                    -6.60626e-10                                    -2.05601e-07                                        0.235034                                    -1.54443e-09                                    -5.12924e-09         -9.39637e-08                                    -2.87633e-07                                    -1.01766e-07 -4.15375e-06                                     2.74985e-10
                       DualGap                                                      2.89865e-06                                      0.00011858      3.45882   0.00100101                                     1.03567e-07                                     1.67158e-09                                     1.67158e-09                                       -0.218101 -2.74986e-10                                     -1.8441e-10                                     1.04524e-07                                     2.05601e-07                                       -0.235034                                     1.54443e-09                                     5.12924e-09          7.36538e-08                                     1.04757e-07                                     1.01766e-07  0.000714378                                     0.000798374
syn30m02h              JulianDate                                                       43394.4                                             NaN      43360.9      43383.2                                         43363.4                                         43362.3                                         43361.4                                           43405      43359.5                                         43366.7                                         43389.8                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                           43368        43359                                         43382.2
                       TerminationStatus                                                      0                                               0            1            0                                               0                                               0                                               0                                               1            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                      399.684                                         399.684      359.605      399.684                                         399.684                                         399.684                                         399.684                                         350.038      399.684                                         399.684                                         399.684                                          387.37                                            -inf                                         399.684                                         399.684              399.684                                         399.684                                         399.684      399.685                                         399.684
                       DualBound                                                        399.684                                         399.843      1947.65      400.084                                         399.684                                         399.684                                         399.684                                          927.25      399.684                                         399.684                                         399.684                                          387.37                                            -inf                                         399.684                                         399.684              399.684                                         399.684                                         399.792      399.944                                         399.685
                       SolverTime                                                         3.503                                            0.11       900.05        1.563                                           1.722                                          10.609                                           0.164                                         901.123        0.313                                           0.201                                           0.252                                          3.7012                                           0.548                                        0.425591                                         0.07014                 7.65                                          2.3974                                           0.408        0.327                                        0.732823
                       NumberOfIterations                                                   125                                               0            4            0                                             290                                             179                                              30                                         2020065         1454                                               0                                               0                                             NaN                                            1474                                               0                                               0                    0                                             NaN                                             694         2475                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN         2869            3                                               4                                               0                                               0                                           97824          NaN                                              28                                              11                                             NaN                                               0                                               0                                               0                  NaN                                             NaN                                               9            1                                               3
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                           False        False                                           False                                           False                                            True                                            True                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                       Dual bound contradicts best known primal bound  Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                  
