                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        Gap                                                                    0                                               0              0                                               0                   inf               2.93437                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    5.50689e-11                                     5.50689e-11    5.50689e-11                                     5.50689e-11              0.187828               0.25529          5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11                                     5.50689e-11
                        DualGap                                                     -5.50689e-11                                    -5.50689e-11   -5.50689e-11                                    -5.50689e-11                   inf               2.13424         -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11                                    -5.50689e-11
squfl030-150            JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
                        TerminationStatus                                                      0                                               0              1                                               1                     1                     1                    1                                               1                                               1                                               1                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      430.577                                         430.577        430.577                                         430.577                534.64               580.659              430.577                                         430.577                                         430.577                                         430.577                                         430.577                                         430.577                                         430.577                                         430.577                                         430.577
                        DualBound                                                        430.577                                         430.577         365.73                                         366.334               -257.96               24.0228              413.142                                          413.28                                         351.906                                         351.605                                         430.577                                         430.577                                         430.577                                         430.577                                         430.577
                        SolverTime                                                       368.557                                         369.568        900.087                                         900.073               901.522               901.707              900.065                                         900.069                                         900.069                                         900.098                                         383.844                                         374.736                                         380.442                                         371.871                                         386.091
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                          0                                           63546              0                                          105802                   239                 10162                    0                                           66055                                               0                                           35138                                               0                                           63546                                           63546                                           63546                                           63546
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0       0.177307                                        0.175366                   inf               23.1712            0.0421991                                       0.0418518                                        0.223557                                        0.224604                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                            NaN                                             NaN            NaN                                             NaN                   NaN                   NaN                  NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN
                        DualGap                                                              NaN                                             NaN            NaN                                             NaN                   NaN                   NaN                  NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN
squfl040-080            JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
                        TerminationStatus                                                      0                                               0              0                                               0                     1                     1                    1                                               1                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      263.899                                         263.899        263.899                                         263.899                306.98               293.244              263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899
                        DualBound                                                        263.899                                         263.899        263.899                                         263.899              -54.1525               67.1844              252.734                                         252.333                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899                                         263.899
                        SolverTime                                                       145.841                                         145.269        404.373                                         385.075               900.809               901.369              900.051                                         900.047                                         564.852                                         565.446                                         146.539                                         145.836                                          145.08                                         145.878                                         145.703
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                          0                                           48518              0                                           87395                   469                 12449                    0                                          104716                                               0                                           40402                                               0                                           48518                                           48518                                           48518                                           48518
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                   inf               3.36477            0.0441777                                       0.0458355                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    4.27143e-11                                     4.27143e-11    4.27143e-11                                     4.27143e-11              0.163249              0.111199          4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11                                     4.27143e-11
                        DualGap                                                     -4.27143e-11                                    -4.27143e-11   -4.27143e-11                                    -4.27143e-11                   inf               2.92798            0.0441777                                       0.0458355                                    -4.27143e-11                                    -4.27143e-11                                    -4.27143e-11                                    -4.27143e-11                                    -4.27143e-11                                    -4.27143e-11                                    -4.27143e-11
sssd08-04               JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                       182023                                          182023         182023                                          182023                182023                182023               182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023
                        DualBound                                                         182023                                          182023         182023                                          182023                182023                182023               182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023                                          182023
                        SolverTime                                                      0.131761                                        0.515981       0.266731                                         0.46351               0.16925              0.215753             0.141235                                        0.327769                                        0.251361                                         1.67872                                        0.164331                                         0.45013                                        0.811278                                        0.854214                                         1.57572
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                        924                                            3095            296                                            2595                   879                   296                  429                                            2263                                             479                                           11614                                             989                                            1379                                            7026                                            7788                                           16794
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                   -1.54887e-11                                    -2.04271e-11   -1.54893e-11                                    -1.54887e-11          -1.54909e-11          -1.54893e-11         -1.54887e-11                                    -7.07604e-11                                    -1.54887e-11                                    -6.58215e-11                                     -4.4461e-11                                    -1.54887e-11                                    -1.80556e-09                                    -1.28515e-10                                    -1.54887e-11
                        DualGap                                                      1.54887e-11                                     2.04271e-11    1.54893e-11                                     1.54887e-11           1.54909e-11           1.54893e-11          1.54887e-11                                     7.07604e-11                                     1.54887e-11                                     6.58215e-11                                      4.4461e-11                                     1.54887e-11                                     1.80556e-09                                     1.28515e-10                                     1.54887e-11
sssd12-05               JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                       281456                                          281456         281409                                          281456                281456                281409               281456                                          281409                                          281570                                          281409                                          281409                                          281409                                          281717                                          281456                                          281456
                        DualBound                                                         281456                                          281456         281409                                          281456                281456                281409               281456                                          281409                                          281570                                          281409                                          281409                                          281409                                          281717                                          281456                                          281456
                        SolverTime                                                      0.214673                                        0.628346       0.329036                                          1.0351              0.278237              0.340079             0.312219                                        0.594335                                        0.288178                                         1.04508                                        0.253953                                         0.87366                                         1.02149                                         2.03359                                          1.8807
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                       2324                                            3646           2749                                           16888                  2027                  2749                  570                                            5089                                             889                                            4954                                            1638                                           14799                                           12013                                           71990                                           51155
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                            True                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Dual bound contradicts best known primal bound                                                                                                
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    0.000167136                                     0.000167136    3.19677e-10                                     0.000167136           0.000167136           3.19677e-10          0.000167136                                    -4.83693e-10                                     0.000574507                                     1.28234e-10                                     3.19677e-10                                     2.83343e-10                                      0.00109603                                     0.000167136                                     0.000167136
                        DualGap                                                     -0.000167136                                    -0.000167136   -3.19677e-10                                    -0.000167136          -0.000167136          -3.19677e-10         -0.000167136                                     4.83693e-10                                    -0.000574507                                    -1.28234e-10                                    -3.19677e-10                                    -2.83343e-10                                     -0.00109603                                    -0.000167136                                    -0.000167136
sssd15-04               JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                       205054                                          205161         205106                                          205106                205054                205106               205054                                          205054                                          205106                                          205130                                          205106                                          205104                                          205161                                          205054                                          205106
                        DualBound                                                         205054                                          205161         205106                                          205106                205054                205106               205054                                          205054                                          205106                                          205130                                          205106                                          205104                                          205161                                          205054                                          205106
                        SolverTime                                                      0.191031                                        0.729937       0.337002                                         2.01521              0.183188              0.320255             0.170874                                        0.468756                                        0.221703                                         1.86536                                        0.200917                                        0.433925                                        0.955251                                         5.31586                                         8.86204
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                       1099                                            4323           1035                                           88057                  1976                  1035                  920                                            2794                                             429                                           11495                                            1296                                             321                                            1969                                          142766                                          276971
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    1.48322e-10                                     0.000519541    0.000252389                                     0.000252388           1.55127e-10           0.000252389          1.55127e-10                                    -2.01883e-11                                     0.000252389                                     0.000368987                                     0.000252389                                     0.000239886                                     0.000519312                                     -6.6811e-11                                     0.000252388
                        DualGap                                                     -1.48322e-10                                    -0.000519541   -0.000252389                                    -0.000252388          -1.55127e-10          -0.000252389         -1.55127e-10                                     2.01883e-11                                    -0.000252389                                    -0.000368987                                    -0.000252389                                    -0.000239886                                    -0.000519312                                      6.6811e-11                                    -0.000252388
sssd15-06               JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.3               43262.6              43262.8                                         43263.3                                           43263                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.2
